# columns: T_lo[K]  T_hi[K]  T_mid[K]  dP/dT[1/K]  dP/dlnT
  4.37345E+000   4.43085E+000   4.40206E+000   0.00000E+000   0.00000E+000
  4.43085E+000   4.48901E+000   4.45984E+000   0.00000E+000   0.00000E+000
  4.48901E+000   4.54793E+000   4.51837E+000   0.00000E+000   0.00000E+000
  4.54793E+000   4.60762E+000   4.57768E+000   0.00000E+000   0.00000E+000
  4.60762E+000   4.66810E+000   4.63776E+000   0.00000E+000   0.00000E+000
  4.66810E+000   4.72937E+000   4.69864E+000   0.00000E+000   0.00000E+000
  4.72937E+000   4.79145E+000   4.76031E+000   0.00000E+000   0.00000E+000
  4.79145E+000   4.85434E+000   4.82279E+000   0.00000E+000   0.00000E+000
  4.85434E+000   4.91805E+000   4.88609E+000   0.00000E+000   0.00000E+000
  4.91805E+000   4.98260E+000   4.95022E+000   0.00000E+000   0.00000E+000
  4.98260E+000   5.04800E+000   5.01520E+000   0.00000E+000   0.00000E+000
  5.04800E+000   5.11426E+000   5.08102E+000   0.00000E+000   0.00000E+000
  5.11426E+000   5.18139E+000   5.14771E+000   0.00000E+000   0.00000E+000
  5.18139E+000   5.24940E+000   5.21528E+000   0.00000E+000   0.00000E+000
  5.24940E+000   5.31830E+000   5.28373E+000   0.00000E+000   0.00000E+000
  5.31830E+000   5.38810E+000   5.35308E+000   0.00000E+000   0.00000E+000
  5.38810E+000   5.45882E+000   5.42335E+000   0.00000E+000   0.00000E+000
  5.45882E+000   5.53047E+000   5.49453E+000   0.00000E+000   0.00000E+000
  5.53047E+000   5.60306E+000   5.56665E+000   0.00000E+000   0.00000E+000
  5.60306E+000   5.67660E+000   5.63971E+000   0.00000E+000   0.00000E+000
  5.67660E+000   5.75111E+000   5.71374E+000   0.00000E+000   0.00000E+000
  5.75111E+000   5.82660E+000   5.78873E+000   0.00000E+000   0.00000E+000
  5.82660E+000   5.90308E+000   5.86471E+000   0.00000E+000   0.00000E+000
  5.90308E+000   5.98056E+000   5.94169E+000   0.00000E+000   0.00000E+000
  5.98056E+000   6.05905E+000   6.01968E+000   0.00000E+000   0.00000E+000
  6.05905E+000   6.13858E+000   6.09869E+000   0.00000E+000   0.00000E+000
  6.13858E+000   6.21915E+000   6.17874E+000   0.00000E+000   0.00000E+000
  6.21915E+000   6.30078E+000   6.25984E+000   0.00000E+000   0.00000E+000
  6.30078E+000   6.38348E+000   6.34200E+000   0.00000E+000   0.00000E+000
  6.38348E+000   6.46727E+000   6.42524E+000   0.00000E+000   0.00000E+000
  6.46727E+000   6.55216E+000   6.50957E+000   0.00000E+000   0.00000E+000
  6.55216E+000   6.63816E+000   6.59502E+000   0.00000E+000   0.00000E+000
  6.63816E+000   6.72529E+000   6.68158E+000   0.00000E+000   0.00000E+000
  6.72529E+000   6.81356E+000   6.76928E+000   0.00000E+000   0.00000E+000
  6.81356E+000   6.90299E+000   6.85813E+000   0.00000E+000   0.00000E+000
  6.90299E+000   6.99359E+000   6.94814E+000   0.00000E+000   0.00000E+000
  6.99359E+000   7.08539E+000   7.03934E+000   0.00000E+000   0.00000E+000
  7.08539E+000   7.17839E+000   7.13174E+000   0.00000E+000   0.00000E+000
  7.17839E+000   7.27261E+000   7.22534E+000   0.00000E+000   0.00000E+000
  7.27261E+000   7.36806E+000   7.32018E+000   0.00000E+000   0.00000E+000
  7.36806E+000   7.46477E+000   7.41626E+000   0.00000E+000   0.00000E+000
  7.46477E+000   7.56275E+000   7.51360E+000   0.00000E+000   0.00000E+000
  7.56275E+000   7.66202E+000   7.61222E+000   0.00000E+000   0.00000E+000
  7.66202E+000   7.76258E+000   7.71214E+000   0.00000E+000   0.00000E+000
  7.76258E+000   7.86447E+000   7.81336E+000   0.00000E+000   0.00000E+000
  7.86447E+000   7.96770E+000   7.91591E+000   0.00000E+000   0.00000E+000
  7.96770E+000   8.07228E+000   8.01981E+000   0.00000E+000   0.00000E+000
  8.07228E+000   8.17823E+000   8.12508E+000   0.00000E+000   0.00000E+000
  8.17823E+000   8.28557E+000   8.23172E+000   0.00000E+000   0.00000E+000
  8.28557E+000   8.39432E+000   8.33977E+000   0.00000E+000   0.00000E+000
  8.39432E+000   8.50450E+000   8.44923E+000   0.00000E+000   0.00000E+000
  8.50450E+000   8.61613E+000   8.56013E+000   0.00000E+000   0.00000E+000
  8.61613E+000   8.72922E+000   8.67249E+000   0.00000E+000   0.00000E+000
  8.72922E+000   8.84379E+000   8.78632E+000   0.00000E+000   0.00000E+000
  8.84379E+000   8.95987E+000   8.90164E+000   0.00000E+000   0.00000E+000
  8.95987E+000   9.07748E+000   9.01848E+000   0.00000E+000   0.00000E+000
  9.07748E+000   9.19662E+000   9.13685E+000   0.00000E+000   0.00000E+000
  9.19662E+000   9.31733E+000   9.25678E+000   0.00000E+000   0.00000E+000
  9.31733E+000   9.43963E+000   9.37828E+000   0.00000E+000   0.00000E+000
  9.43963E+000   9.56352E+000   9.50137E+000   0.00000E+000   0.00000E+000
  9.56352E+000   9.68905E+000   9.62608E+000   0.00000E+000   0.00000E+000
  9.68905E+000   9.81622E+000   9.75243E+000   0.00000E+000   0.00000E+000
  9.81622E+000   9.94507E+000   9.88044E+000   0.00000E+000   0.00000E+000
  9.94507E+000   1.00756E+001   1.00101E+001   0.00000E+000   0.00000E+000
  1.00756E+001   1.02078E+001   1.01415E+001   0.00000E+000   0.00000E+000
  1.02078E+001   1.03418E+001   1.02746E+001   0.00000E+000   0.00000E+000
  1.03418E+001   1.04776E+001   1.04095E+001   0.00000E+000   0.00000E+000
  1.04776E+001   1.06151E+001   1.05461E+001   0.00000E+000   0.00000E+000
  1.06151E+001   1.07544E+001   1.06845E+001   0.00000E+000   0.00000E+000
  1.07544E+001   1.08956E+001   1.08248E+001   0.00000E+000   0.00000E+000
  1.08956E+001   1.10386E+001   1.09669E+001   0.00000E+000   0.00000E+000
  1.10386E+001   1.11835E+001   1.11108E+001   0.00000E+000   0.00000E+000
  1.11835E+001   1.13303E+001   1.12566E+001   0.00000E+000   0.00000E+000
  1.13303E+001   1.14790E+001   1.14044E+001   0.00000E+000   0.00000E+000
  1.14790E+001   1.16296E+001   1.15541E+001   0.00000E+000   0.00000E+000
  1.16296E+001   1.17823E+001   1.17057E+001   2.64808E-003   3.09979E-002
  1.17823E+001   1.19369E+001   1.18594E+001   7.84132E-003   9.29937E-002
  1.19369E+001   1.20936E+001   1.20150E+001   7.73973E-003   9.29937E-002
  1.20936E+001   1.22524E+001   1.21727E+001   9.35154E-003   1.13835E-001
  1.22524E+001   1.24132E+001   1.23325E+001   1.60349E-002   1.97752E-001
  1.24132E+001   1.25761E+001   1.24944E+001   1.27614E-002   1.59447E-001
  1.25761E+001   1.27412E+001   1.26584E+001   1.84941E-002   2.34107E-001
  1.27412E+001   1.29084E+001   1.28245E+001   1.12480E-002   1.44251E-001
  1.29084E+001   1.30778E+001   1.29928E+001   1.11022E-002   1.44251E-001
  1.30778E+001   1.32495E+001   1.31634E+001   1.98248E-002   2.60964E-001
  1.32495E+001   1.34234E+001   1.33361E+001   3.20997E-002   4.28090E-001
  1.34234E+001   1.35996E+001   1.35112E+001   3.48481E-002   4.70843E-001
  1.35996E+001   1.37781E+001   1.36885E+001   3.23431E-002   4.42732E-001
  1.37781E+001   1.39589E+001   1.38682E+001   3.51178E-002   4.87025E-001
  1.39589E+001   1.41421E+001   1.40502E+001   4.87691E-002   6.85222E-001
  1.41421E+001   1.43278E+001   1.42346E+001   3.85311E-002   5.48480E-001
  1.43278E+001   1.45158E+001   1.44215E+001   3.39207E-002   4.89191E-001
  1.45158E+001   1.47063E+001   1.46108E+001   3.96483E-002   5.79296E-001
  1.47063E+001   1.48994E+001   1.48025E+001   4.87633E-002   7.21826E-001
  1.48994E+001   1.50949E+001   1.49968E+001   4.28867E-002   6.43169E-001
  1.50949E+001   1.52931E+001   1.51937E+001   4.72976E-002   7.18629E-001
  1.52931E+001   1.54938E+001   1.53931E+001   4.93917E-002   7.60297E-001
  1.54938E+001   1.56972E+001   1.55951E+001   6.00659E-002   9.36742E-001
  1.56972E+001   1.59032E+001   1.57998E+001   6.11975E-002   9.66917E-001
  1.59032E+001   1.61119E+001   1.60072E+001   7.35993E-002   1.17813E+000
  1.61119E+001   1.63234E+001   1.62173E+001   7.28848E-002   1.18200E+000
  1.63234E+001   1.65377E+001   1.64302E+001   8.06975E-002   1.32588E+000
  1.65377E+001   1.67547E+001   1.66458E+001   9.16671E-002   1.52589E+000
  1.67547E+001   1.69746E+001   1.68643E+001   9.33758E-002   1.57473E+000
  1.69746E+001   1.71974E+001   1.70857E+001   8.93852E-002   1.52722E+000
  1.71974E+001   1.74232E+001   1.73099E+001   9.34213E-002   1.61713E+000
  1.74232E+001   1.76518E+001   1.75371E+001   1.01616E-001   1.78207E+000
  1.76518E+001   1.78835E+001   1.77673E+001   1.01167E-001   1.79748E+000
  1.78835E+001   1.81183E+001   1.80005E+001   1.05289E-001   1.89528E+000
  1.81183E+001   1.83561E+001   1.82368E+001   1.12960E-001   2.06003E+000
  1.83561E+001   1.85970E+001   1.84761E+001   1.10727E-001   2.04582E+000
  1.85970E+001   1.88411E+001   1.87186E+001   1.10994E-001   2.07767E+000
  1.88411E+001   1.90884E+001   1.89643E+001   1.05869E-001   2.00776E+000
  1.90884E+001   1.93389E+001   1.92133E+001   1.05065E-001   2.01865E+000
  1.93389E+001   1.95928E+001   1.94654E+001   1.09222E-001   2.12607E+000
  1.95928E+001   1.98499E+001   1.97209E+001   1.04940E-001   2.06953E+000
  1.98499E+001   2.01105E+001   1.99798E+001   1.04456E-001   2.08702E+000
  2.01105E+001   2.03744E+001   2.02420E+001   1.04482E-001   2.11494E+000
  2.03744E+001   2.06419E+001   2.05077E+001   1.06291E-001   2.17981E+000
  2.06419E+001   2.09128E+001   2.07769E+001   9.79881E-002   2.03590E+000
  2.09128E+001   2.11873E+001   2.10496E+001   9.00613E-002   1.89577E+000
  2.11873E+001   2.14654E+001   2.13259E+001   8.51226E-002   1.81533E+000
  2.14654E+001   2.17471E+001   2.16058E+001   8.38728E-002   1.81215E+000
  2.17471E+001   2.20326E+001   2.18894E+001   8.57706E-002   1.87748E+000
  2.20326E+001   2.23217E+001   2.21767E+001   7.81088E-002   1.73221E+000
  2.23217E+001   2.26147E+001   2.24678E+001   6.57676E-002   1.47766E+000
  2.26147E+001   2.29116E+001   2.27627E+001   6.48293E-002   1.47570E+000
  2.29116E+001   2.32123E+001   2.30614E+001   6.38927E-002   1.47347E+000
  2.32123E+001   2.35170E+001   2.33641E+001   5.67421E-002   1.32574E+000
  2.35170E+001   2.38256E+001   2.36708E+001   5.26412E-002   1.24607E+000
  2.38256E+001   2.41383E+001   2.39815E+001   4.81693E-002   1.15518E+000
  2.41383E+001   2.44552E+001   2.42962E+001   4.69526E-002   1.14078E+000
  2.44552E+001   2.47762E+001   2.46151E+001   4.54062E-002   1.11769E+000
  2.47762E+001   2.51014E+001   2.49382E+001   3.73154E-002   9.30587E-001
  2.51014E+001   2.54308E+001   2.52656E+001   3.25143E-002   8.21498E-001
  2.54308E+001   2.57646E+001   2.55972E+001   2.93477E-002   7.51224E-001
  2.57646E+001   2.61028E+001   2.59332E+001   2.88244E-002   7.47513E-001
  2.61028E+001   2.64454E+001   2.62735E+001   2.49673E-002   6.55985E-001
  2.64454E+001   2.67925E+001   2.66184E+001   2.14716E-002   5.71542E-001
  2.67925E+001   2.71442E+001   2.69678E+001   1.89111E-002   5.09993E-001
  2.71442E+001   2.75005E+001   2.73217E+001   1.78878E-002   4.88729E-001
  2.75005E+001   2.78614E+001   2.76803E+001   1.67242E-002   4.62936E-001
  2.78614E+001   2.82271E+001   2.80437E+001   1.21804E-002   3.41587E-001
  2.82271E+001   2.85976E+001   2.84117E+001   1.16055E-002   3.29734E-001
  2.85976E+001   2.89730E+001   2.87847E+001   1.02318E-002   2.94520E-001
  2.89730E+001   2.93532E+001   2.91625E+001   9.14477E-003   2.66686E-001
  2.93532E+001   2.97385E+001   2.95453E+001   6.21013E-003   1.83481E-001
  2.97385E+001   3.01288E+001   2.99330E+001   4.81681E-003   1.44183E-001
  3.01288E+001   3.05243E+001   3.03259E+001   4.25608E-003   1.29070E-001
  3.05243E+001   3.09249E+001   3.07240E+001   2.92761E-003   8.99483E-002
  3.09249E+001   3.13309E+001   3.11272E+001   2.01788E-003   6.28114E-002
  3.13309E+001   3.17421E+001   3.15358E+001   1.98949E-003   6.27406E-002
  3.17421E+001   3.21587E+001   3.19497E+001   1.57658E-003   5.03718E-002
  3.21587E+001   3.25808E+001   3.23691E+001   1.67429E-003   5.41955E-002
  3.25808E+001   3.30085E+001   3.27939E+001   1.77718E-003   5.82812E-002
  3.30085E+001   3.34417E+001   3.32244E+001   1.49369E-003   4.96272E-002
  3.34417E+001   3.38806E+001   3.36605E+001   1.19102E-003   4.00906E-002
  3.38806E+001   3.43253E+001   3.41023E+001   7.12841E-004   2.43097E-002
  3.43253E+001   3.47759E+001   3.45499E+001   4.27607E-004   1.47739E-002
  3.47759E+001   3.52323E+001   3.50034E+001   3.37825E-004   1.18251E-002
  3.52323E+001   3.56948E+001   3.54628E+001   1.50028E-004   5.32044E-003
  3.56948E+001   3.61633E+001   3.59283E+001   2.22126E-004   7.98066E-003
  3.61633E+001   3.66379E+001   3.63998E+001   1.46166E-004   5.32044E-003
  3.66379E+001   3.71188E+001   3.68776E+001   7.21360E-005   2.66022E-003
  3.71188E+001   3.76060E+001   3.73616E+001   0.00000E+000   0.00000E+000
  3.76060E+001   3.80996E+001   3.78520E+001   0.00000E+000   0.00000E+000
  3.80996E+001   3.85997E+001   3.83489E+001   0.00000E+000   0.00000E+000
  3.85997E+001   3.91063E+001   3.88522E+001   0.00000E+000   0.00000E+000
  3.91063E+001   3.96196E+001   3.93622E+001   0.00000E+000   0.00000E+000
  3.96196E+001   4.01397E+001   3.98788E+001   0.00000E+000   0.00000E+000
  4.01397E+001   4.06665E+001   4.04022E+001   0.00000E+000   0.00000E+000
  4.06665E+001   4.12003E+001   4.09325E+001   0.00000E+000   0.00000E+000
  4.12003E+001   4.17410E+001   4.14698E+001   0.00000E+000   0.00000E+000
  4.17410E+001   4.22889E+001   4.20141E+001   0.00000E+000   0.00000E+000
  4.22889E+001   4.28440E+001   4.25655E+001   0.00000E+000   0.00000E+000
  4.28440E+001   4.34063E+001   4.31242E+001   0.00000E+000   0.00000E+000
  4.34063E+001   4.39761E+001   4.36903E+001   0.00000E+000   0.00000E+000
  4.39761E+001   4.45533E+001   4.42637E+001   0.00000E+000   0.00000E+000
  4.45533E+001   4.51380E+001   4.48447E+001   0.00000E+000   0.00000E+000
  4.51380E+001   4.57305E+001   4.54333E+001   0.00000E+000   0.00000E+000
  4.57305E+001   4.63307E+001   4.60296E+001   0.00000E+000   0.00000E+000
  4.63307E+001   4.69389E+001   4.66338E+001   0.00000E+000   0.00000E+000
  4.69389E+001   4.75549E+001   4.72459E+001   0.00000E+000   0.00000E+000
  4.75549E+001   4.81791E+001   4.78660E+001   0.00000E+000   0.00000E+000
  4.81791E+001   4.88115E+001   4.84943E+001   0.00000E+000   0.00000E+000
  4.88115E+001   4.94522E+001   4.91308E+001   0.00000E+000   0.00000E+000
  4.94522E+001   5.01013E+001   4.97757E+001   0.00000E+000   0.00000E+000
  5.01013E+001   5.07589E+001   5.04290E+001   0.00000E+000   0.00000E+000
  5.07589E+001   5.14251E+001   5.10909E+001   0.00000E+000   0.00000E+000
  5.14251E+001   5.21001E+001   5.17615E+001   0.00000E+000   0.00000E+000
  5.21001E+001   5.27839E+001   5.24409E+001   0.00000E+000   0.00000E+000
  5.27839E+001   5.34767E+001   5.31292E+001   0.00000E+000   0.00000E+000
  5.34767E+001   5.41786E+001   5.38265E+001   0.00000E+000   0.00000E+000
  5.41786E+001   5.48898E+001   5.45330E+001   0.00000E+000   0.00000E+000
  5.48898E+001   5.56102E+001   5.52488E+001   0.00000E+000   0.00000E+000
  5.56102E+001   5.63401E+001   5.59740E+001   0.00000E+000   0.00000E+000
  5.63401E+001   5.70796E+001   5.67087E+001   0.00000E+000   0.00000E+000
  5.70796E+001   5.78288E+001   5.74530E+001   0.00000E+000   0.00000E+000
  5.78288E+001   5.85878E+001   5.82071E+001   0.00000E+000   0.00000E+000
  5.85878E+001   5.93568E+001   5.89711E+001   0.00000E+000   0.00000E+000
  5.93568E+001   6.01359E+001   5.97451E+001   0.00000E+000   0.00000E+000
  6.01359E+001   6.09252E+001   6.05293E+001   0.00000E+000   0.00000E+000
  6.09252E+001   6.17249E+001   6.13238E+001   0.00000E+000   0.00000E+000
  6.17249E+001   6.25351E+001   6.21287E+001   0.00000E+000   0.00000E+000
  6.25351E+001   6.33559E+001   6.29441E+001   0.00000E+000   0.00000E+000
  6.33559E+001   6.41874E+001   6.37703E+001   0.00000E+000   0.00000E+000
  6.41874E+001   6.50299E+001   6.46073E+001   0.00000E+000   0.00000E+000
  6.50299E+001   6.58835E+001   6.54553E+001   0.00000E+000   0.00000E+000
  6.58835E+001   6.67482E+001   6.63144E+001   0.00000E+000   0.00000E+000
  6.67482E+001   6.76243E+001   6.71849E+001   0.00000E+000   0.00000E+000
  6.76243E+001   6.85119E+001   6.80667E+001   0.00000E+000   0.00000E+000
  6.85119E+001   6.94112E+001   6.89601E+001   0.00000E+000   0.00000E+000
  6.94112E+001   7.03222E+001   6.98652E+001   0.00000E+000   0.00000E+000
  7.03222E+001   7.12453E+001   7.07822E+001   0.00000E+000   0.00000E+000
  7.12453E+001   7.21804E+001   7.17113E+001   0.00000E+000   0.00000E+000
  7.21804E+001   7.31278E+001   7.26525E+001   0.00000E+000   0.00000E+000
  7.31278E+001   7.40876E+001   7.36061E+001   0.00000E+000   0.00000E+000
  7.40876E+001   7.50601E+001   7.45723E+001   0.00000E+000   0.00000E+000
  7.50601E+001   7.60453E+001   7.55510E+001   0.00000E+000   0.00000E+000
  7.60453E+001   7.70434E+001   7.65427E+001   0.00000E+000   0.00000E+000
  7.70434E+001   7.80546E+001   7.75473E+001   0.00000E+000   0.00000E+000
  7.80546E+001   7.90791E+001   7.85652E+001   0.00000E+000   0.00000E+000
  7.90791E+001   8.01171E+001   7.95964E+001   0.00000E+000   0.00000E+000
  8.01171E+001   8.11686E+001   8.06411E+001   0.00000E+000   0.00000E+000
  8.11686E+001   8.22340E+001   8.16996E+001   0.00000E+000   0.00000E+000
  8.22340E+001   8.33134E+001   8.27719E+001   0.00000E+000   0.00000E+000
  8.33134E+001   8.44069E+001   8.38584E+001   0.00000E+000   0.00000E+000
  8.44069E+001   8.55148E+001   8.49590E+001   0.00000E+000   0.00000E+000
  8.55148E+001   8.66372E+001   8.60742E+001   0.00000E+000   0.00000E+000
  8.66372E+001   8.77744E+001   8.72039E+001   0.00000E+000   0.00000E+000
  8.77744E+001   8.89264E+001   8.83485E+001   0.00000E+000   0.00000E+000
  8.89264E+001   9.00936E+001   8.95081E+001   0.00000E+000   0.00000E+000
  9.00936E+001   9.12762E+001   9.06830E+001   0.00000E+000   0.00000E+000
  9.12762E+001   9.24742E+001   9.18732E+001   0.00000E+000   0.00000E+000
  9.24742E+001   9.36880E+001   9.30791E+001   0.00000E+000   0.00000E+000
  9.36880E+001   9.49177E+001   9.43008E+001   0.00000E+000   0.00000E+000
  9.49177E+001   9.61635E+001   9.55386E+001   0.00000E+000   0.00000E+000
  9.61635E+001   9.74257E+001   9.67925E+001   0.00000E+000   0.00000E+000
  9.74257E+001   9.87045E+001   9.80630E+001   0.00000E+000   0.00000E+000
  9.87045E+001   1.00000E+002   9.93501E+001   0.00000E+000   0.00000E+000
  1.00000E+002   1.01313E+002   1.00654E+002   0.00000E+000   0.00000E+000
  1.01313E+002   1.02642E+002   1.01975E+002   0.00000E+000   0.00000E+000
  1.02642E+002   1.03990E+002   1.03314E+002   0.00000E+000   0.00000E+000
  1.03990E+002   1.05354E+002   1.04670E+002   0.00000E+000   0.00000E+000
  1.05354E+002   1.06737E+002   1.06044E+002   0.00000E+000   0.00000E+000
  1.06737E+002   1.08138E+002   1.07435E+002   0.00000E+000   0.00000E+000
  1.08138E+002   1.09558E+002   1.08846E+002   0.00000E+000   0.00000E+000
  1.09558E+002   1.10996E+002   1.10274E+002   0.00000E+000   0.00000E+000
  1.10996E+002   1.12452E+002   1.11722E+002   0.00000E+000   0.00000E+000
  1.12452E+002   1.13928E+002   1.13188E+002   0.00000E+000   0.00000E+000
  1.13928E+002   1.15424E+002   1.14674E+002   0.00000E+000   0.00000E+000
  1.15424E+002   1.16939E+002   1.16179E+002   0.00000E+000   0.00000E+000
  1.16939E+002   1.18474E+002   1.17704E+002   0.00000E+000   0.00000E+000
  1.18474E+002   1.20029E+002   1.19249E+002   0.00000E+000   0.00000E+000
  1.20029E+002   1.21604E+002   1.20814E+002   0.00000E+000   0.00000E+000
  1.21604E+002   1.23200E+002   1.22400E+002   0.00000E+000   0.00000E+000
  1.23200E+002   1.24817E+002   1.24006E+002   0.00000E+000   0.00000E+000
  1.24817E+002   1.26456E+002   1.25634E+002   0.00000E+000   0.00000E+000
  1.26456E+002   1.28115E+002   1.27283E+002   0.00000E+000   0.00000E+000
  1.28115E+002   1.29797E+002   1.28953E+002   0.00000E+000   0.00000E+000
  1.29797E+002   1.31501E+002   1.30646E+002   0.00000E+000   0.00000E+000
  1.31501E+002   1.33227E+002   1.32361E+002   0.00000E+000   0.00000E+000
  1.33227E+002   1.34975E+002   1.34098E+002   0.00000E+000   0.00000E+000
  1.34975E+002   1.36747E+002   1.35858E+002   0.00000E+000   0.00000E+000
  1.36747E+002   1.38542E+002   1.37641E+002   0.00000E+000   0.00000E+000
  1.38542E+002   1.40360E+002   1.39448E+002   0.00000E+000   0.00000E+000
  1.40360E+002   1.42203E+002   1.41278E+002   0.00000E+000   0.00000E+000
  1.42203E+002   1.44069E+002   1.43133E+002   0.00000E+000   0.00000E+000
  1.44069E+002   1.45960E+002   1.45011E+002   0.00000E+000   0.00000E+000
  1.45960E+002   1.47876E+002   1.46915E+002   0.00000E+000   0.00000E+000
  1.47876E+002   1.49817E+002   1.48843E+002   0.00000E+000   0.00000E+000
  1.49817E+002   1.51783E+002   1.50797E+002   0.00000E+000   0.00000E+000
  1.51783E+002   1.53775E+002   1.52776E+002   0.00000E+000   0.00000E+000
  1.53775E+002   1.55794E+002   1.54781E+002   0.00000E+000   0.00000E+000
  1.55794E+002   1.57839E+002   1.56813E+002   0.00000E+000   0.00000E+000
  1.57839E+002   1.59910E+002   1.58871E+002   0.00000E+000   0.00000E+000
  1.59910E+002   1.62009E+002   1.60956E+002   0.00000E+000   0.00000E+000
  1.62009E+002   1.64136E+002   1.63069E+002   0.00000E+000   0.00000E+000
  1.64136E+002   1.66290E+002   1.65209E+002   0.00000E+000   0.00000E+000
