# Zubko/ZDA BARE-GR-S model SED (this work), Mathis ISRF U =  1.00
# solver = qm
# artificial hard component below the Lyman limit: W*B_lambda(T), T =  1.000E+05 K, W =  2.000E-19
# columns: lambda[um]  lamI_total/NH  lamI_PAH/NH  lamI_GRA/NH  lamI_SIL/NH
#          [erg s^-1 cm^-2 sr^-1 H^-1]
  2.330770E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.362290E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.394230E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.426610E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.459420E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.492680E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.526390E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.560550E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.595180E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.630270E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.665840E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.701880E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.738420E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.775450E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.812980E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.851020E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.889570E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.928640E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.968250E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.008380E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.049070E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.090300E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.132080E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.174440E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.217360E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.260870E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.304960E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.349650E-03  2.14260759E-058  0.00000000E+000  2.15170402E-076  2.14260759E-058
  3.394950E-03  3.68267115E-058  0.00000000E+000  6.77572909E-076  3.68267115E-058
  3.440860E-03  6.27395972E-058  0.00000000E+000  2.09779621E-075  6.27395972E-058
  3.487390E-03  1.06464877E-057  0.00000000E+000  6.41743392E-075  1.06464877E-057
  3.534540E-03  1.79125932E-057  0.00000000E+000  1.93100534E-074  1.79125932E-057
  3.582340E-03  2.98836657E-057  0.00000000E+000  5.71774744E-074  2.98836657E-057
  3.630780E-03  1.19487548E-056  0.00000000E+000  1.66583200E-073  1.19487548E-056
  3.679880E-03  2.02259225E-056  0.00000000E+000  4.76845686E-073  2.02259225E-056
  3.729640E-03  3.40145883E-056  0.00000000E+000  1.34280935E-072  3.40145883E-056
  3.780070E-03  5.67396137E-056  0.00000000E+000  3.74421678E-072  5.67396137E-056
  3.831190E-03  9.39052552E-056  0.00000000E+000  1.03473579E-071  9.39052552E-056
  3.882990E-03  1.54340780E-055  0.00000000E+000  2.87641051E-071  1.54340780E-055
  3.935500E-03  2.52939415E-055  0.00000000E+000  8.67067588E-071  2.52939415E-055
  3.988720E-03  5.60279608E-055  0.00000000E+000  2.63581959E-070  5.60279608E-055
  4.042660E-03  9.20765963E-055  0.00000000E+000  6.91991692E-070  9.20765963E-055
  4.097320E-03  1.50249927E-054  0.00000000E+000  1.47847977E-069  1.50249927E-054
  4.152730E-03  2.43887319E-054  1.02574945E-318  3.59191544E-069  2.43887319E-054
  4.208880E-03  3.96980317E-054  1.31468181E-314  1.14393003E-068  3.96980317E-054
  4.265800E-03  6.37573704E-054  6.28457526E-311  1.51564603E-068  6.37573704E-054
  4.323480E-03  1.01953508E-053  7.87434941E-307  5.87990485E-068  1.01953508E-053
  4.381940E-03  1.62006681E-053  2.93480488E-304  7.55804489E-069  1.62006681E-053
  4.441200E-03  3.20802773E-053  1.44856323E-300  1.42933821E-068  3.20802773E-053
  4.501250E-03  5.13943565E-053  8.05780685E-297  3.38887255E-068  5.13943565E-053
  4.562120E-03  8.18626627E-053  3.99872335E-293  7.94314938E-068  8.18626627E-053
  4.623810E-03  1.81930306E-052  1.77042389E-289  1.84075271E-067  1.81930306E-052
  4.686340E-03  2.94877904E-052  7.00982147E-286  4.21736670E-067  2.94877904E-052
  4.749710E-03  4.75507393E-052  2.47882100E-282  9.54072794E-067  4.75507393E-052
  4.813930E-03  7.64563222E-052  7.87586276E-279  2.14146673E-066  7.64563222E-052
  4.879030E-03  1.37996465E-051  2.25013261E-275  4.75698197E-066  1.37996465E-051
  4.945000E-03  2.21701995E-051  5.76307413E-272  1.04382136E-065  2.21701995E-051
  5.011870E-03  3.55256396E-051  1.32813992E-268  2.26376615E-065  3.55256396E-051
  5.079640E-03  5.66600251E-051  2.75437743E-265  4.85325801E-065  5.66600251E-051
  5.148330E-03  1.06174257E-050  5.15250088E-262  1.02899002E-064  1.06174257E-050
  5.217950E-03  1.70066448E-050  8.76179988E-259  2.17245925E-064  1.70066448E-050
  5.288510E-03  2.71189598E-050  1.34935210E-255  4.54631957E-064  2.71189598E-050
  5.360020E-03  4.57939938E-050  1.87984526E-252  9.41199315E-064  4.57939938E-050
  5.432500E-03  7.27756584E-050  2.37422997E-249  1.92850810E-063  7.27756584E-050
  5.505960E-03  1.15201363E-049  2.72145864E-246  3.91235589E-063  1.15201363E-049
  5.580420E-03  1.81396098E-049  2.83678042E-243  7.86195250E-063  1.81396098E-049
  5.655880E-03  3.02367692E-049  2.69626484E-240  1.56943044E-062  3.02367692E-049
  5.732360E-03  4.75233509E-049  2.35076124E-237  3.12630964E-062  4.75233509E-049
  5.809870E-03  7.43027885E-049  1.86817392E-234  6.17148750E-062  7.43027885E-049
  5.888440E-03  1.15578226E-048  1.35692931E-231  1.20803096E-061  1.15578226E-048
  5.968060E-03  1.85264859E-048  9.00169995E-229  2.34538507E-061  1.85264859E-048
  6.048760E-03  2.87019022E-048  5.46815533E-226  4.51907350E-061  2.87019022E-048
  6.130560E-03  4.42429198E-048  3.04666001E-223  8.64556345E-061  4.42429198E-048
  6.213460E-03  6.95181783E-048  1.55898230E-220  1.64478501E-060  6.95181783E-048
  6.297480E-03  1.06622376E-047  7.37054308E-218  3.12677538E-060  1.06622376E-047
  6.382640E-03  1.62780581E-047  3.20493110E-215  5.90593052E-060  1.62780581E-047
  6.468940E-03  2.47452452E-047  1.28192340E-212  1.10868364E-059  2.47452452E-047
  6.556420E-03  3.80500117E-047  4.73916124E-210  2.07350198E-059  3.80500117E-047
  6.645080E-03  5.75329497E-047  1.62161371E-207  3.86937244E-059  5.75329497E-047
  6.734930E-03  8.67126984E-047  5.12122028E-205  7.18033454E-059  8.67126984E-047
  6.826010E-03  1.30407091E-046  1.49669072E-202  1.32552090E-058  1.30407091E-046
  6.918310E-03  1.97666587E-046  4.05100245E-200  2.43744916E-058  1.97666587E-046
  7.011860E-03  2.97216013E-046  1.01864124E-197  4.47095019E-058  2.97216013E-046
  7.106680E-03  4.44924895E-046  2.37772564E-195  8.16450784E-058  4.44924895E-046
  7.202780E-03  6.58891765E-046  5.16348801E-193  1.48660797E-057  6.58891765E-046
  7.300180E-03  9.64149255E-046  1.04223108E-190  2.69326960E-057  9.64149255E-046
  7.398890E-03  1.41505290E-045  1.96369149E-188  4.87210727E-057  1.41505290E-045
  7.498940E-03  2.09747816E-045  3.44488474E-186  8.76375754E-057  2.09747816E-045
  7.600350E-03  3.10158441E-045  5.63321137E-184  1.56742750E-056  3.10158441E-045
  7.703120E-03  4.45568304E-045  8.58751297E-182  2.78700426E-056  4.45568304E-045
  7.807280E-03  6.48799887E-045  1.22657943E-179  4.94351539E-056  6.48799887E-045
  7.912860E-03  9.77682104E-045  1.64216651E-177  8.73775792E-056  9.77682104E-045
  8.019860E-03  1.37147688E-044  2.05523922E-175  1.53443059E-055  1.37147688E-044
  8.128310E-03  1.88639277E-044  2.40805989E-173  2.67718783E-055  1.88639277E-044
  8.238220E-03  2.69131833E-044  2.64284233E-171  4.64041399E-055  2.69131833E-044
  8.349620E-03  3.85187322E-044  2.73374955E-169  8.02918236E-055  3.85187322E-044
  8.462530E-03  5.48331506E-044  2.65795383E-167  1.38176001E-054  5.48331506E-044
  8.576960E-03  7.78075867E-044  2.42635690E-165  2.36109999E-054  7.78075867E-044
  8.692940E-03  1.10352317E-043  2.08232071E-163  4.00635290E-054  1.10352317E-043
  8.810490E-03  1.56191107E-043  1.68148789E-161  6.75058986E-054  1.56191107E-043
  8.929630E-03  2.20234556E-043  1.28399349E-159  1.13426006E-053  2.20234556E-043
  9.050380E-03  3.09638872E-043  9.26089027E-158  1.89681033E-053  3.09638872E-043
  9.172760E-03  4.34290849E-043  6.29746969E-156  3.14886953E-053  4.34290849E-043
  9.296800E-03  6.15289216E-043  4.04198719E-154  5.18989853E-053  6.15289216E-043
  9.422510E-03  8.69517065E-043  2.44983232E-152  8.49310258E-053  8.69517065E-043
  9.549930E-03  1.22580216E-042  1.40510678E-150  1.38123093E-052  1.22580216E-042
  9.679060E-03  1.74999818E-042  7.67051784E-149  2.24513065E-052  1.74999818E-042
  9.809950E-03  2.54400477E-042  3.96440050E-147  3.62306082E-052  2.54400477E-042
  9.942600E-03  3.64796703E-042  1.94006488E-145  5.80500299E-052  3.64796703E-042
  1.007700E-02  4.90190835E-042  8.98859643E-144  9.23527159E-052  4.90190835E-042
  1.021330E-02  6.56127834E-042  3.95978319E-142  1.45968928E-051  6.56127834E-042
  1.035140E-02  8.64592610E-042  1.65596886E-140  2.29407429E-051  8.64592609E-042
  1.049140E-02  1.16698004E-041  6.62753339E-139  3.60557368E-051  1.16698004E-041
  1.063330E-02  1.64661178E-041  2.52101949E-137  5.62845628E-051  1.64661177E-041
  1.077710E-02  2.36850809E-041  9.11559558E-136  8.72807532E-051  2.36850809E-041
  1.092280E-02  3.33368084E-041  3.13366926E-134  1.34470708E-050  3.33368084E-041
  1.107050E-02  4.28366981E-041  1.02677512E-132  2.05920880E-050  4.28366981E-041
  1.122020E-02  5.62041870E-041  3.20683901E-131  3.13471742E-050  5.62041869E-041
  1.137190E-02  7.68894690E-041  9.60027540E-130  4.77054333E-050  7.68894690E-041
  1.152570E-02  1.12749817E-040  2.75240309E-128  7.23792895E-050  1.12749817E-040
  1.168150E-02  1.86802492E-040  7.52018411E-127  1.09159443E-049  1.86802492E-040
  1.183950E-02  2.11360782E-040  1.96655498E-125  1.63761953E-049  2.11360781E-040
  1.199960E-02  2.07797147E-040  4.91222923E-124  2.44373159E-049  2.07797147E-040
  1.216190E-02  2.57563297E-040  1.17450383E-122  3.62891315E-049  2.57563297E-040
  1.232630E-02  3.37281502E-040  2.68318265E-121  5.36264586E-049  3.37281501E-040
  1.249300E-02  4.40116840E-040  5.90121574E-120  7.92032033E-049  4.40116839E-040
  1.266190E-02  5.83309355E-040  1.24576245E-118  1.16774177E-048  5.83309354E-040
  1.283320E-02  7.65299345E-040  2.52606201E-117  1.71481386E-048  7.65299344E-040
  1.300670E-02  1.00577905E-039  4.90342164E-116  2.50774253E-048  1.00577904E-039
  1.318260E-02  1.36999738E-039  9.17549899E-115  3.66716284E-048  1.36999738E-039
  1.336080E-02  1.75796278E-039  1.64836072E-113  5.34894107E-048  1.75796278E-039
  1.354150E-02  2.21774666E-039  2.84890377E-112  7.77775301E-048  2.21774665E-039
  1.372460E-02  2.88500410E-039  4.72996551E-111  1.12749523E-047  2.88500409E-039
  1.391020E-02  3.77706606E-039  7.58214573E-110  1.63579777E-047  3.77706604E-039
  1.409830E-02  4.93547285E-039  1.17077661E-108  2.37004126E-047  4.93547283E-039
  1.428890E-02  6.45021799E-039  1.73925122E-107  3.42526468E-047  6.45021795E-039
  1.448220E-02  8.41543183E-039  2.49287002E-106  4.94071967E-047  8.41543178E-039
  1.467800E-02  1.09421460E-038  3.44679474E-105  7.12929899E-047  1.09421459E-038
  1.487650E-02  1.41852449E-038  4.61056791E-104  1.02972881E-046  1.41852448E-038
  1.507760E-02  1.83768150E-038  5.94194811E-103  1.48433274E-046  1.83768148E-038
  1.528150E-02  2.37681049E-038  7.39731999E-102  2.13633960E-046  2.37681047E-038
  1.548820E-02  3.06794016E-038  8.89621113E-101  3.07027414E-046  3.06794013E-038
  1.569760E-02  3.95009502E-038  1.03782567E-099  4.42873101E-046  3.95009498E-038
  1.590990E-02  5.07430164E-038  1.17101175E-098  6.37984579E-046  5.07430158E-038
  1.612500E-02  6.50545010E-038  1.27630868E-097  9.17481871E-046  6.50545001E-038
  1.634310E-02  8.32400390E-038  1.34678577E-096  1.31757365E-045  8.32400377E-038
  1.656410E-02  1.06635600E-037  1.37572758E-095  1.89077020E-045  1.06635598E-037
  1.678800E-02  1.38207023E-037  1.36586243E-094  2.72180644E-045  1.38207020E-037
  1.701510E-02  1.75079668E-037  1.31531530E-093  3.91168431E-045  1.75079664E-037
  1.724510E-02  2.20466421E-037  1.22508046E-092  5.60976848E-045  2.20466415E-037
  1.747830E-02  2.79906311E-037  1.10691109E-091  8.03077328E-045  2.79906303E-037
  1.771470E-02  3.56059276E-037  9.70337261E-091  1.14761309E-044  3.56059265E-037
  1.795420E-02  4.40533151E-037  8.29558177E-090  1.64650116E-044  4.40533135E-037
  1.819700E-02  5.48527561E-037  6.88457603E-089  2.35679000E-044  5.48527538E-037
  1.844310E-02  6.95775554E-037  5.54684742E-088  3.36542617E-044  6.95775520E-037
  1.869250E-02  8.85405131E-037  4.33909758E-087  4.79391099E-044  8.85405083E-037
  1.894520E-02  1.12923124E-036  3.29601646E-086  6.81143651E-044  1.12923117E-036
  1.920140E-02  1.43888439E-036  2.44339129E-085  9.68766443E-044  1.43888430E-036
  1.946110E-02  1.82565370E-036  1.76731809E-084  1.37874311E-043  1.82565356E-036
  1.972420E-02  2.31449659E-036  1.24205804E-083  1.95622323E-043  2.31449639E-036
  1.999090E-02  2.86413921E-036  8.49498066E-083  2.76767760E-043  2.86413893E-036
  2.026130E-02  3.46454843E-036  5.65859655E-082  3.90488420E-043  3.46454804E-036
  2.053530E-02  4.21503509E-036  3.66870960E-081  5.49322993E-043  4.21503454E-036
  2.081290E-02  5.18039137E-036  2.32177975E-080  7.72593523E-043  5.18039060E-036
  2.109440E-02  6.42530508E-036  1.43630146E-079  1.08602911E-042  6.42530399E-036
  2.137960E-02  7.98495190E-036  8.65363978E-079  1.52169078E-042  7.98495038E-036
  2.166870E-02  9.92045152E-036  5.09039878E-078  2.12805752E-042  9.92044939E-036
  2.196170E-02  1.27615936E-035  2.92570644E-077  2.97235794E-042  1.27615906E-035
  2.225870E-02  1.71641061E-035  1.64257900E-076  4.14309221E-042  1.71641019E-035
  2.255970E-02  2.25274789E-035  9.01256572E-076  5.76539592E-042  2.25274732E-035
  2.286480E-02  2.70394532E-035  4.82792982E-075  7.99736397E-042  2.70394452E-035
  2.317390E-02  2.77491095E-035  2.52879603E-074  1.10784589E-041  2.77490984E-035
  2.348730E-02  3.08277860E-035  1.29568579E-073  1.53118138E-041  3.08277707E-035
  2.380490E-02  3.60800492E-035  6.49837016E-073  2.11364834E-041  3.60800281E-035
  2.412680E-02  4.33703931E-035  3.18952951E-072  2.91197927E-041  4.33703640E-035
  2.445310E-02  5.25745801E-035  1.53077550E-071  3.99892606E-041  5.25745401E-035
  2.478370E-02  6.41654881E-035  7.18109545E-071  5.47349608E-041  6.41654333E-035
  2.511890E-02  7.79430579E-035  3.30909627E-070  7.49528099E-041  7.79429830E-035
  2.545850E-02  9.47120757E-035  1.49130849E-069  1.02306176E-040  9.47119734E-035
  2.580280E-02  1.15193453E-034  6.58127306E-069  1.39209027E-040  1.15193314E-034
  2.615170E-02  1.40178662E-034  2.85314611E-068  1.89496070E-040  1.40178472E-034
  2.650530E-02  1.70212647E-034  1.21148180E-067  2.57179204E-040  1.70212390E-034
  2.686380E-02  2.06124265E-034  5.04120385E-067  3.47955234E-040  2.06123917E-034
  2.722700E-02  2.48548681E-034  2.05945915E-066  4.70422927E-040  2.48548210E-034
  2.759520E-02  2.98749977E-034  8.25467406E-066  6.34506277E-040  2.98749343E-034
  2.796830E-02  3.59421511E-034  3.24257095E-065  8.53077899E-040  3.59420658E-034
  2.834650E-02  4.34077427E-034  1.25154609E-064  1.14551362E-039  4.34076281E-034
  2.872980E-02  5.23335697E-034  4.74808044E-064  1.53673342E-039  5.23334160E-034
  2.911830E-02  6.29904061E-034  1.76721234E-063  2.05509246E-039  6.29902006E-034
  2.951210E-02  7.56956182E-034  6.45559545E-063  2.73996508E-039  7.56953442E-034
  2.991120E-02  9.08944463E-034  2.32236537E-062  3.65419005E-039  9.08940808E-034
  3.031560E-02  1.08969492E-033  8.19996327E-062  4.85830595E-039  1.08969007E-033
  3.072560E-02  1.30442295E-033  2.84439582E-061  6.44026571E-039  1.30441651E-033
  3.114110E-02  1.55943122E-033  9.69964451E-061  8.51973173E-039  1.55942270E-033
  3.156220E-02  1.86231098E-033  3.25514273E-060  1.12561947E-038  1.86229972E-033
  3.198900E-02  2.22072974E-033  1.07410239E-059  1.48353821E-038  2.22071490E-033
  3.242150E-02  2.64423031E-033  3.48528371E-059  1.95066243E-038  2.64421080E-033
  3.285990E-02  3.14510080E-033  1.11295214E-058  2.55958899E-038  3.14507520E-033
  3.330430E-02  3.73674208E-033  3.49815042E-058  3.35150505E-038  3.73670857E-033
  3.375460E-02  4.43345072E-033  1.07773371E-057  4.36158845E-038  4.43340710E-033
  3.421110E-02  5.25321331E-033  3.25940735E-057  5.64626169E-038  5.25315685E-033
  3.467370E-02  6.21759473E-033  9.26230241E-057  6.96070214E-038  6.21752512E-033
  3.514260E-02  7.35116972E-033  2.46872063E-056  8.15389296E-038  7.35108818E-033
  3.561780E-02  8.68037812E-033  6.71845202E-056  9.87987350E-038  8.68027932E-033
  3.609940E-02  1.02372047E-032  1.90860430E-055  1.26568261E-037  1.02370781E-032
  3.658760E-02  1.20600781E-032  5.34922252E-055  1.61958916E-037  1.20599162E-032
  3.708230E-02  1.41938550E-032  1.48225943E-054  2.07479614E-037  1.41936475E-032
  3.758370E-02  1.66858405E-032  4.04849871E-054  2.65191183E-037  1.66855753E-032
  3.809200E-02  1.95938896E-032  1.09214174E-053  3.38758834E-037  1.95935509E-032
  3.860710E-02  2.29828228E-032  2.90441771E-053  4.31717288E-037  2.29823911E-032
  3.912910E-02  2.69536319E-032  7.65673530E-053  5.51839333E-037  2.69530800E-032
  3.965820E-02  3.15870995E-032  1.99427226E-052  7.04928758E-037  3.15863946E-032
  4.019450E-02  3.69781227E-032  5.12636701E-052  8.98780124E-037  3.69772239E-032
  4.073800E-02  4.32436682E-032  1.30110221E-051  1.14423038E-036  4.32425240E-032
  4.128890E-02  5.05199803E-032  3.25808841E-051  1.45302453E-036  5.05185273E-032
  4.184720E-02  5.96974097E-032  8.08199249E-051  1.84786767E-036  5.96955618E-032
  4.241310E-02  7.05041452E-032  1.97856367E-050  2.34401330E-036  7.05018012E-032
  4.298660E-02  8.30241568E-032  4.83435506E-050  2.99920779E-036  8.30211576E-032
  4.356790E-02  9.74321698E-032  1.18389951E-049  3.88622534E-036  9.74282836E-032
  4.415700E-02  1.14200487E-031  2.85633027E-049  5.01231865E-036  1.14195475E-031
  4.475420E-02  1.33379488E-031  6.76153762E-049  6.40638987E-036  1.33373081E-031
  4.535930E-02  1.55511973E-031  1.57682195E-048  8.14859837E-036  1.55503825E-031
  4.597270E-02  1.81101137E-031  3.63463554E-048  1.03442439E-035  1.81090793E-031
  4.659440E-02  2.10241317E-031  8.38299380E-048  1.32668551E-035  2.10228050E-031
  4.722440E-02  2.43846432E-031  1.90743640E-047  1.69483488E-035  2.43829484E-031
  4.786300E-02  2.82443937E-031  4.28376227E-047  2.15702239E-035  2.82422367E-031
  4.851020E-02  3.26465881E-031  9.49666701E-047  2.73516165E-035  3.26438529E-031
  4.916620E-02  3.77052112E-031  2.08014517E-046  3.45803920E-035  3.77017531E-031
  4.983100E-02  4.34991988E-031  4.50976232E-046  4.36659222E-035  4.34948322E-031
  5.050490E-02  5.01184969E-031  9.69375104E-046  5.51496519E-035  5.01129819E-031
  5.118780E-02  5.77018740E-031  2.06012459E-045  6.94762850E-035  5.76949264E-031
  5.188000E-02  6.64036056E-031  4.33358604E-045  8.73774091E-035  6.63948679E-031
  5.258150E-02  7.64075548E-031  9.03134227E-045  1.09803454E-034  7.63965745E-031
  5.329260E-02  8.78602076E-031  1.86300174E-044  1.37716556E-034  8.78464359E-031
  5.401320E-02  1.01066496E-030  3.80411131E-044  1.72405004E-034  1.01049256E-030
  5.474360E-02  1.16886087E-030  7.69266336E-044  2.15481331E-034  1.16864539E-030
  5.548390E-02  1.35078119E-030  1.54107341E-043  2.68945805E-034  1.35051225E-030
  5.623410E-02  1.55981168E-030  3.05879975E-043  3.35242851E-034  1.55947644E-030
  5.699460E-02  1.82197587E-030  5.97903431E-043  4.14711017E-034  1.82156116E-030
  5.776530E-02  2.13073311E-030  1.15777692E-042  5.12151762E-034  2.13022096E-030
